bigError,rating,Touches,TackleWonTotal,goalScored,ShotBlocked,playedMinutes,pitch,PassLongBallTotal,bigClearance,score,matchIdentifier,KeyPassTotal,ShotsTotal,PassThroughBallAccurate,PassThroughBallTotal,PassCrossTotal,ShotOnTarget,PassSuccessInMatch,bigChanceMiss,FoulCommitted,Name,yellowCard,season,OffsideGiven,PassLongBallAccurate,scoreTeam,TotalPasses,assists,date,Position,Turnover,ClearanceTotal,DribbleWon,redCard,InterceptionAll,DuelAerialWon,matchdayIdentifier,PassCrossAccurate,team,FoulGiven,Dispossessed,result
0,5.86,30,0,0,0,65,away,0,0,0 : 1,969107,0,1,0,0,4,0,81.3,0,2,Roy Beerens,True,2015-2016,0,0,1,16,0,6-Aug-15,MR,1,0,1,True,1,0,2015-2016_matchday_1_Augsburg-Hertha Berlin,2,Hertha Berlin,1,2,win
0,7.02,63,0,0,0,94,away,7,0,0 : 1,969107,1,1,0,0,2,1,83,0,2,Vladimir Darida,True,2015-2016,0,5,1,53,0,6-Aug-15,MC,1,1,0,False,2,3,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,3,1,win
0,6.49,30,0,0,0,83,away,0,0,0 : 1,969107,0,3,0,0,0,0,91.7,0,3,Jens Hegeler,False,2015-2016,0,0,1,24,0,6-Aug-15,MC,0,1,0,False,0,3,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,2,1,win
0,6.87,18,0,0,0,56,away,1,0,0 : 1,969107,2,0,0,0,1,0,54.6,0,1,Valentin Stocker,False,2015-2016,0,1,1,11,0,6-Aug-15,ML,1,0,0,False,2,4,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,0,0,win
0,7.47,16,0,1,0,73,away,0,0,0 : 1,969107,0,3,0,0,0,1,100,1,2,Salomon Kalou,False,2015-2016,0,0,1,9,0,6-Aug-15,FW,1,0,1,False,0,0,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,2,1,win
0,6.18,11,0,0,0,38,away,2,0,0 : 1,969107,0,1,0,0,0,0,71.4,0,1,Nico Schulz,False,2015-2016,0,1,1,7,0,6-Aug-15,Sub,0,0,1,False,0,0,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,1,0,win
0,6.42,12,0,0,0,21,away,1,0,0 : 1,969107,2,1,0,0,0,1,80,0,1,Genki Haraguchi,False,2015-2016,0,1,1,5,0,6-Aug-15,Sub,1,0,1,False,0,0,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,0,1,win
0,6.11,7,0,0,0,11,away,0,0,0 : 1,969107,0,0,0,0,0,0,75,0,2,John Brooks,False,2015-2016,1,0,1,4,0,6-Aug-15,Sub,1,1,0,False,0,2,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,0,0,win
0,-,0,0,0,0,94,away,0,0,0 : 1,969107,0,0,0,0,0,0,0,0,0,Ronny,False,2015-2016,0,0,1,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,0,0,win
0,-,0,0,0,0,94,away,0,0,0 : 1,969107,0,0,0,0,0,0,0,0,0,Rune Jarstein,False,2015-2016,0,0,1,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,0,0,win
0,-,0,0,0,0,94,away,0,0,0 : 1,969107,0,0,0,0,0,0,0,0,0,Maximilian Mittelstädt,False,2015-2016,0,0,1,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,0,0,win
0,-,0,0,0,0,94,away,0,0,0 : 1,969107,0,0,0,0,0,0,0,0,0,Florian Kohls,False,2015-2016,0,0,1,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Augsburg-Hertha Berlin,0,Hertha Berlin,0,0,win
0,6.28,43,0,0,0,91,home,8,0,0 : 3,969110,0,0,0,0,0,0,84.6,0,0,Felix Wiedwald,False,2015-2016,0,5,0,26,0,6-Aug-15,GK,0,0,1,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,0,defeat
0,5.71,41,2,1,1,91,home,0,0,0 : 3,969110,1,0,0,0,1,0,76.5,0,2,Theodor Gebre Selassie,False,2015-2016,0,0,0,34,0,6-Aug-15,DR,0,1,0,False,0,3,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,4,1,defeat
0,6.30,68,1,0,0,91,home,9,0,0 : 3,969110,1,0,0,0,0,0,87.7,0,1,Jannik Vestergaard,False,2015-2016,0,6,0,57,0,6-Aug-15,DC,2,4,2,False,2,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,1,0,defeat
0,6.04,69,2,0,1,91,home,6,0,0 : 3,969110,0,0,0,0,0,0,86.4,0,1,Assani Lukimya,False,2015-2016,0,3,0,59,0,6-Aug-15,DC,0,4,0,False,1,1,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,1,0,defeat
1,6.18,54,3,0,0,91,home,5,0,0 : 3,969110,1,1,0,0,2,0,63.6,0,0,Ulisses García,False,2015-2016,0,1,0,33,0,6-Aug-15,DL,2,2,6,False,0,2,2015-2016_matchday_1_Werder Bremen-Schalke,2,Werder Bremen,2,3,defeat
0,7.18,73,6,0,0,91,home,7,0,0 : 3,969110,1,0,0,0,1,0,83.3,0,0,Philipp Bargfrede,False,2015-2016,0,4,0,60,0,6-Aug-15,DMC,0,2,1,False,2,5,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,2,0,defeat
0,6.39,75,1,0,0,91,home,8,0,0 : 3,969110,2,5,0,0,7,1,70.9,0,0,Zlatko Junuzovic,False,2015-2016,0,1,0,55,0,6-Aug-15,MC,1,0,1,False,1,1,2015-2016_matchday_1_Werder Bremen-Schalke,1,Werder Bremen,2,1,defeat
0,6.69,33,3,0,1,69,home,3,0,0 : 3,969110,1,2,0,0,0,0,86.4,0,1,Clemens Fritz,False,2015-2016,0,1,0,22,0,6-Aug-15,MC,3,0,1,False,0,2,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,3,1,defeat
0,6.37,48,2,0,1,83,home,5,0,0 : 3,969110,1,2,0,0,1,0,72.2,0,1,Fin Bartels,False,2015-2016,0,3,0,36,0,6-Aug-15,AMC,3,0,1,False,0,1,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,1,0,defeat
0,6.02,39,0,0,0,91,home,0,0,0 : 3,969110,1,1,0,0,1,0,76.9,0,0,Anthony Ujah,False,2015-2016,0,0,0,26,0,6-Aug-15,FW,5,1,0,False,0,6,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,1,defeat
0,6.01,21,0,0,0,56,home,0,0,0 : 3,969110,0,0,0,0,1,0,46.2,0,1,Levin Öztunali,False,2015-2016,2,0,0,13,0,6-Aug-15,FW,1,0,1,False,1,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,0,defeat
0,5.88,5,0,0,0,8,home,1,0,0 : 3,969110,0,0,0,0,0,0,50,0,0,Alejandro Gálvez,False,2015-2016,0,1,0,4,0,6-Aug-15,Sub,0,0,0,False,0,1,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,1,defeat
0,6.06,17,0,0,0,35,home,0,0,0 : 3,969110,0,3,0,0,0,1,75,0,0,Aron Jóhannsson,False,2015-2016,1,0,0,12,0,6-Aug-15,Sub,0,0,1,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,1,defeat
0,5.96,8,0,0,0,22,home,2,0,0 : 3,969110,1,1,0,0,0,0,71.4,0,0,Florian Grillitsch,False,2015-2016,0,1,0,7,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,0,defeat
0,-,0,0,0,0,91,home,0,0,0 : 3,969110,0,0,0,0,0,0,0,0,0,Janek Sternberg,False,2015-2016,0,0,0,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,0,defeat
0,-,0,0,0,0,91,home,0,0,0 : 3,969110,0,0,0,0,0,0,0,0,0,Maximilian Eggestein,False,2015-2016,0,0,0,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,0,defeat
0,-,0,0,0,0,91,home,0,0,0 : 3,969110,0,0,0,0,0,0,0,0,0,Felix Kroos,False,2015-2016,0,0,0,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,0,defeat
0,-,0,0,0,0,91,home,0,0,0 : 3,969110,0,0,0,0,0,0,0,0,0,Michael Zetterer,False,2015-2016,0,0,0,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Werder Bremen,0,0,defeat
0,7.87,61,0,0,0,91,away,34,0,0 : 3,969110,0,0,0,0,0,0,50,0,0,Ralf Fährmann,False,2015-2016,0,15,3,38,0,6-Aug-15,GK,0,4,0,False,0,3,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,1,0,win
0,6.57,51,0,0,0,91,away,11,0,0 : 3,969110,1,0,0,0,2,0,74.4,0,0,Sascha Riether,False,2015-2016,0,4,3,43,0,6-Aug-15,DR,1,3,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,0,win
0,9.03,48,2,0,2,91,away,4,0,0 : 3,969110,1,1,0,0,0,0,80.8,0,3,Joel Matip,False,2015-2016,0,1,3,26,1,6-Aug-15,DC,0,12,0,False,4,6,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,0,win
0,6.24,4,0,0,0,16,away,0,0,0 : 3,969110,0,0,0,0,0,0,100,0,0,Matija Nastasic,False,2015-2016,0,0,3,4,0,6-Aug-15,DC,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,0,win
0,7.22,37,2,0,0,91,away,4,0,0 : 3,969110,1,0,0,0,2,0,83.3,0,3,Dennis Aogo,True,2015-2016,0,2,3,30,0,6-Aug-15,DL,0,1,0,False,2,1,2015-2016_matchday_1_Werder Bremen-Schalke,1,Schalke,0,0,win
0,8.31,55,2,1,0,91,away,4,0,0 : 3,969110,1,4,0,0,0,1,76.7,0,3,Eric Maxim Choupo-Moting,False,2015-2016,1,3,3,30,0,6-Aug-15,MR,4,1,5,False,2,1,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,2,4,win
0,8.13,46,4,0,1,91,away,6,0,0 : 3,969110,2,2,0,0,5,1,76.9,0,1,Johannes Geis,False,2015-2016,0,3,3,26,0,6-Aug-15,MC,0,3,0,False,3,2,2015-2016_matchday_1_Werder Bremen-Schalke,3,Schalke,2,1,win
0,6.85,29,0,0,1,81,away,1,0,0 : 3,969110,0,2,0,0,0,1,77.8,0,1,Leon Goretzka,False,2015-2016,0,1,3,18,0,6-Aug-15,MC,0,3,0,False,1,3,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,1,win
0,7.99,49,2,0,0,91,away,10,0,0 : 3,969110,1,3,0,0,0,0,61.3,0,2,Julian Draxler,False,2015-2016,1,5,3,31,0,6-Aug-15,ML,0,0,5,False,2,4,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,2,win
0,7.07,22,0,0,1,61,away,2,0,0 : 3,969110,4,0,0,0,0,0,73.3,0,0,Franco Di Santo,False,2015-2016,0,1,3,15,0,6-Aug-15,FW,0,0,2,False,0,2,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,1,0,win
0,7.84,22,0,1,0,91,away,0,0,0 : 3,969110,1,4,0,0,0,2,66.7,0,1,Klaas-Jan Huntelaar,False,2015-2016,1,0,3,15,0,6-Aug-15,FW,0,0,1,False,1,1,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,0,win
0,7.45,12,3,0,0,10,away,1,0,0 : 3,969110,1,0,0,0,0,0,66.7,0,0,Leroy Sané,False,2015-2016,0,0,3,6,1,6-Aug-15,Sub,0,0,2,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,0,win
0,6.96,31,1,0,1,75,away,5,0,0 : 3,969110,0,0,0,0,0,0,87,0,0,Roman Neustädter,False,2015-2016,0,2,3,23,0,6-Aug-15,Sub,0,3,0,False,1,2,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,1,0,win
0,6.22,20,1,0,0,30,away,3,0,0 : 3,969110,0,0,0,0,0,0,75,0,2,Marco Höger,True,2015-2016,0,1,3,16,0,6-Aug-15,Sub,0,0,0,False,0,1,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,1,win
0,-,0,0,0,0,91,away,0,0,0 : 3,969110,0,0,0,0,0,0,0,0,0,Michael Gspurning,False,2015-2016,0,0,3,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,0,win
0,-,0,0,0,0,91,away,0,0,0 : 3,969110,0,0,0,0,0,0,0,0,0,Sead Kolasinac,False,2015-2016,0,0,3,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,0,win
0,-,0,0,0,0,91,away,0,0,0 : 3,969110,0,0,0,0,0,0,0,0,0,Júnior Caiçara,False,2015-2016,0,0,3,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,0,win
0,-,0,0,0,0,91,away,0,0,0 : 3,969110,0,0,0,0,0,0,0,0,0,Max Meyer,False,2015-2016,0,0,3,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Werder Bremen-Schalke,0,Schalke,0,0,win
0,7.00,71,0,0,0,93,home,24,0,0 : 1,969114,0,0,0,0,0,0,53.9,0,0,Loris Karius,False,2015-2016,0,6,0,39,0,6-Aug-15,GK,0,1,0,False,0,1,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,0,defeat
0,6.50,52,1,0,0,93,home,9,0,0 : 1,969114,0,0,0,0,3,0,65.1,0,1,Daniel Brosinski,True,2015-2016,0,3,0,43,0,6-Aug-15,DR,0,3,0,False,0,7,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,2,0,defeat
0,7.61,79,4,0,1,93,home,10,0,0 : 1,969114,0,0,0,0,0,0,84.4,0,0,Niko Bungert,False,2015-2016,0,5,0,64,0,6-Aug-15,DC,0,8,0,False,2,7,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,0,defeat
0,7.85,88,2,0,0,93,home,18,0,0 : 1,969114,0,0,0,0,0,0,69.6,0,0,Stefan Bell,False,2015-2016,0,5,0,69,0,6-Aug-15,DC,1,9,0,False,4,12,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,1,0,defeat
0,6.47,56,3,0,0,84,home,10,0,0 : 1,969114,0,1,0,0,0,0,69.6,0,4,Pierre Bengtsson,False,2015-2016,0,1,0,46,0,6-Aug-15,DL,0,4,0,False,1,3,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,0,defeat
0,6.46,69,3,0,0,93,home,7,0,0 : 1,969114,0,0,0,0,0,0,81.4,0,2,Julian Baumgartlinger,True,2015-2016,0,2,0,59,0,6-Aug-15,DMC,2,1,0,False,2,4,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,1,defeat
0,6.55,70,0,0,0,93,home,4,0,0 : 1,969114,0,1,0,0,1,0,73.3,0,3,Fabian Frei,False,2015-2016,0,2,0,60,0,6-Aug-15,DMC,0,2,1,False,3,2,2015-2016_matchday_1_Mainz-Ingolstadt,1,Mainz,0,1,defeat
0,6.50,38,1,0,0,93,home,2,0,0 : 1,969114,0,3,0,0,9,1,70,0,4,Christian Clemens,False,2015-2016,0,0,0,20,0,6-Aug-15,AMR,0,0,1,False,1,0,2015-2016_matchday_1_Mainz-Ingolstadt,2,Mainz,3,0,defeat
0,6.25,30,0,0,0,93,home,0,0,0 : 1,969114,1,2,0,0,1,0,42.9,0,1,Yunus Malli,False,2015-2016,1,0,0,21,0,6-Aug-15,AMC,1,0,0,False,1,5,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,5,2,defeat
0,6.74,30,2,0,0,73,home,1,0,0 : 1,969114,2,1,0,0,0,1,52.6,0,1,Jairo Samperio,False,2015-2016,0,0,0,19,0,6-Aug-15,AML,2,0,2,False,0,2,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,2,3,defeat
0,5.89,24,1,0,0,77,home,1,0,0 : 1,969114,0,1,0,0,1,1,42.9,0,2,Florian Niederlechner,False,2015-2016,2,0,0,14,0,6-Aug-15,FW,4,0,0,False,0,1,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,1,defeat
0,5.99,3,0,0,0,9,home,0,0,0 : 1,969114,0,0,0,0,0,0,100,0,0,Leon Balogun,False,2015-2016,0,0,0,3,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,0,defeat
0,6.14,3,0,0,0,16,home,0,0,0 : 1,969114,0,0,0,0,0,0,100,0,2,Yoshinori Muto,False,2015-2016,0,0,0,1,0,6-Aug-15,Sub,0,0,1,False,0,1,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,0,defeat
0,6.16,10,0,0,0,20,home,0,0,0 : 1,969114,0,0,0,0,1,0,66.7,0,0,Ja-Cheol Koo,False,2015-2016,0,0,0,9,0,6-Aug-15,Sub,0,0,0,False,0,1,2015-2016_matchday_1_Mainz-Ingolstadt,1,Mainz,0,0,defeat
0,-,0,0,0,0,93,home,0,0,0 : 1,969114,0,0,0,0,0,0,0,0,0,Danny Latza,False,2015-2016,0,0,0,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,0,defeat
0,-,0,0,0,0,93,home,0,0,0 : 1,969114,0,0,0,0,0,0,0,0,0,Christoph Moritz,False,2015-2016,0,0,0,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,0,defeat
0,-,0,0,0,0,93,home,0,0,0 : 1,969114,0,0,0,0,0,0,0,0,0,Joo-Ho Park,False,2015-2016,0,0,0,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,0,defeat
0,-,0,0,0,0,93,home,0,0,0 : 1,969114,0,0,0,0,0,0,0,0,0,Robin Zentner,False,2015-2016,0,0,0,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Mainz-Ingolstadt,0,Mainz,0,0,defeat
0,7.20,59,0,0,0,93,away,39,0,0 : 1,969114,0,0,0,0,0,0,34.2,0,0,Ramazan Özcan,False,2015-2016,0,12,1,41,0,6-Aug-15,GK,0,0,0,False,0,1,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,0,0,win
0,7.37,62,3,0,0,93,away,7,0,0 : 1,969114,0,0,0,0,1,0,72.9,0,1,Tobias Levels,False,2015-2016,0,2,1,48,0,6-Aug-15,DR,1,2,0,False,4,2,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,1,0,win
0,8.03,46,1,0,0,93,away,6,0,0 : 1,969114,0,0,0,0,1,0,75,0,0,Marvin Matip,False,2015-2016,0,4,1,28,0,6-Aug-15,DC,0,7,2,False,5,5,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,1,0,win
0,7.67,33,2,0,1,93,away,7,0,0 : 1,969114,0,2,0,0,0,1,58.8,0,2,Benjamin Hübner,True,2015-2016,0,3,1,17,0,6-Aug-15,DC,2,6,0,False,2,6,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,2,0,win
0,7.48,39,1,0,0,93,away,5,0,0 : 1,969114,1,2,0,0,1,1,53.9,0,2,Konstantin Engel,True,2015-2016,0,0,1,26,0,6-Aug-15,DL,0,1,0,False,5,4,2015-2016_matchday_1_Mainz-Ingolstadt,1,Ingolstadt,1,0,win
0,7.38,29,1,0,0,93,away,1,0,0 : 1,969114,0,0,0,0,0,0,37.5,0,1,Roger,False,2015-2016,0,1,1,16,0,6-Aug-15,MC,0,5,0,False,6,3,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,1,0,win
0,7.08,65,2,0,0,81,away,8,0,0 : 1,969114,2,3,0,0,6,1,71.7,0,3,Pascal Groß,False,2015-2016,0,3,1,46,0,6-Aug-15,MC,3,3,0,False,1,1,2015-2016_matchday_1_Mainz-Ingolstadt,1,Ingolstadt,2,0,win
0,8.02,47,1,0,0,93,away,2,0,0 : 1,969114,1,0,0,0,1,0,62.1,0,2,Alfredo Morales,False,2015-2016,1,1,1,29,1,6-Aug-15,MC,2,3,3,False,2,4,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,3,1,win
0,6.40,34,0,0,0,60,away,2,0,0 : 1,969114,2,2,0,0,0,1,64,0,0,Moritz Hartmann,False,2015-2016,0,2,1,25,0,6-Aug-15,FWR,1,0,0,False,0,3,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,2,3,win
0,7.99,53,1,1,0,85,away,3,0,0 : 1,969114,1,1,0,0,0,1,64.3,0,1,Lukas Hinterseer,False,2015-2016,3,1,1,42,0,6-Aug-15,FW,1,0,0,False,2,8,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,0,2,win
0,7.11,41,0,0,0,93,away,0,0,0 : 1,969114,2,2,0,0,2,0,63,0,2,Mathew Leckie,True,2015-2016,1,0,1,27,0,6-Aug-15,FWL,1,1,4,False,0,4,2015-2016_matchday_1_Mainz-Ingolstadt,1,Ingolstadt,3,4,win
0,6.19,4,0,0,0,8,away,0,0,0 : 1,969114,1,0,0,0,0,0,66.7,0,0,Romain Brégerie,False,2015-2016,0,0,1,3,0,6-Aug-15,Sub,0,1,0,False,0,1,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,0,0,win
0,6.49,14,0,0,0,33,away,0,0,0 : 1,969114,0,2,0,0,0,0,88.9,0,0,Elias Kachunga,False,2015-2016,0,0,1,9,0,6-Aug-15,Sub,0,0,1,False,1,1,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,2,0,win
0,6.29,4,0,0,0,12,away,1,0,0 : 1,969114,0,0,0,0,0,0,33.3,0,1,Robert Bauer,False,2015-2016,0,0,1,3,0,6-Aug-15,Sub,0,0,1,False,0,1,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,1,0,win
0,-,0,0,0,0,93,away,0,0,0 : 1,969114,0,0,0,0,0,0,0,0,0,Markus Suttner,False,2015-2016,0,0,1,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,0,0,win
0,-,0,0,0,0,93,away,0,0,0 : 1,969114,0,0,0,0,0,0,0,0,0,Max Christiansen,False,2015-2016,0,0,1,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,0,0,win
0,-,0,0,0,0,93,away,0,0,0 : 1,969114,0,0,0,0,0,0,0,0,0,Stefan Lex,False,2015-2016,0,0,1,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,0,0,win
0,-,0,0,0,0,93,away,0,0,0 : 1,969114,0,0,0,0,0,0,0,0,0,Örjan Nyland,False,2015-2016,0,0,1,0,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Mainz-Ingolstadt,0,Ingolstadt,0,0,win
1,7.11,42,0,0,0,92,home,25,0,2 : 2,969117,0,0,0,0,0,0,26.9,0,0,Christian Mathenia,False,2015-2016,0,6,2,26,0,6-Aug-15,GK,0,4,0,False,0,1,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,0,0,tie
0,6.78,32,2,0,0,92,home,6,0,2 : 2,969117,1,0,0,0,2,0,69.6,0,1,Florian Jungwirth,False,2015-2016,0,3,2,23,0,6-Aug-15,DR,0,2,0,False,1,2,2015-2016_matchday_1_Darmstadt-Hannover,1,Darmstadt,1,0,tie
0,6.44,28,0,0,0,92,home,13,0,2 : 2,969117,1,0,0,0,0,0,47.8,0,3,Luca Caldirola,False,2015-2016,0,3,2,23,0,6-Aug-15,DC,1,0,1,False,3,3,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,5,0,tie
0,5.64,23,1,1,0,92,home,10,0,2 : 2,969117,1,0,0,0,0,0,52.6,0,1,Aytac Sulu,True,2015-2016,0,3,2,19,0,6-Aug-15,DC,0,0,0,False,2,5,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,2,0,tie
0,6.29,26,1,0,0,92,home,8,0,2 : 2,969117,0,1,0,0,0,0,50,0,2,Fabian Holland,False,2015-2016,0,3,2,16,0,6-Aug-15,DL,0,5,0,False,1,1,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,1,0,tie
0,8.86,34,1,2,0,92,home,3,0,2 : 2,969117,2,2,0,0,6,2,42.1,0,1,Marcel Heller,False,2015-2016,0,0,2,19,0,6-Aug-15,MR,0,0,5,False,0,1,2015-2016_matchday_1_Darmstadt-Hannover,1,Darmstadt,1,0,tie
0,6.51,30,1,0,0,92,home,4,0,2 : 2,969117,0,2,0,0,1,0,52.6,0,2,Jérôme Gondorf,False,2015-2016,0,2,2,19,0,6-Aug-15,MC,0,2,1,False,2,2,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,3,1,tie
0,7.40,45,3,0,0,92,home,4,0,2 : 2,969117,0,0,0,0,0,0,59.5,0,6,Peter Niemeyer,False,2015-2016,0,1,2,37,0,6-Aug-15,MC,0,1,0,False,4,12,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,4,0,tie
0,6.11,24,0,0,0,64,home,2,0,2 : 2,969117,0,1,0,0,4,0,46.2,0,1,Konstantin Rausch,False,2015-2016,0,1,2,13,0,6-Aug-15,ML,3,0,0,False,1,0,2015-2016_matchday_1_Darmstadt-Hannover,1,Darmstadt,0,0,tie
0,6.51,17,1,0,1,71,home,2,1,2 : 2,969117,1,2,0,0,0,1,77.8,0,3,Marco Sailer,False,2015-2016,0,1,2,9,0,6-Aug-15,AMC,0,1,0,False,1,1,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,3,1,tie
0,6.95,24,0,0,0,86,home,2,0,2 : 2,969117,2,1,0,0,0,0,60,1,0,Dominik Stroh-Engel,False,2015-2016,0,0,2,20,0,6-Aug-15,FW,1,1,0,False,0,6,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,2,1,tie
0,5.96,4,0,0,0,6,home,0,0,2 : 2,969117,0,0,0,0,0,0,66.7,0,1,Sandro Wagner,False,2015-2016,0,0,2,3,0,6-Aug-15,Sub,0,0,0,False,0,0,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,0,1,tie
0,6.07,9,0,0,0,21,home,0,0,2 : 2,969117,0,0,0,0,1,0,60,0,0,Jan Rosenthal,False,2015-2016,0,0,2,5,0,6-Aug-15,Sub,1,0,1,False,0,0,2015-2016_matchday_1_Darmstadt-Hannover,0,Darmstadt,0,0,tie
