bigError,rating,keyPassTotal,dribbleWon,shotsTotal,shotOnTarget,pointsWon,passThroughBallAccurate,goalScored,turnover,playedMinutes,pitch,dispossessed,passSuccessInMatch,duelAerialWon,foulCommitted,touches,bigClearance,tackleWonTotal,passLongBallTotal,offsideGiven,passLongBallAccurate,totalPasses,score,foulGiven,bigChanceMiss,passCrossTotal,clearanceTotal,yellowCard,season,passThroughBallTotal,interceptionAll,assists,date,passCrossAccurate,name,redCard,shotBlocked,matchIdentifier,substituted,matchdayIdentifier,team,scoreTeam,position,result
0,8.14,0,1,1,1,3,0,1,0,92,away,0,68.3,6,1,71,0,1,4,0,1,60,0 : 4,0,0,3,2,False,2015-2016,0,1,0,0-Aug-15,1,Matthias Ginter,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,DR,win
0,8.00,0,1,1,1,3,0,0,2,92,away,0,79.1,7,0,81,0,1,6,0,5,67,0 : 4,1,0,0,3,False,2015-2016,0,5,0,0-Aug-15,0,Mats Hummels,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,DC,win
0,7.06,0,0,1,0,3,0,0,0,92,away,0,72.4,6,2,81,0,0,16,0,4,76,0 : 4,1,0,0,2,True,2015-2016,0,2,0,0-Aug-15,0,Neven Subotic,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,DC,win
0,8.58,2,1,0,0,3,0,0,1,92,away,0,71.1,2,0,63,0,5,7,0,0,45,0 : 4,2,0,3,3,False,2015-2016,0,4,0,0-Aug-15,1,Marcel Schmelzer,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,DL,win
0,7.65,2,0,0,0,3,0,0,0,92,away,0,88.4,1,1,79,0,3,6,0,4,69,0 : 4,3,0,0,1,False,2015-2016,0,3,0,0-Aug-15,0,Julian Weigl,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,MC,win
0,8.15,1,6,0,0,3,0,0,0,92,away,2,80.6,3,1,82,0,0,9,0,4,67,0 : 4,3,0,0,0,False,2015-2016,0,2,0,0-Aug-15,0,Ilkay Gündogan,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,MC,win
0,8.53,3,2,2,1,3,0,1,1,85,away,1,82,2,2,74,0,1,5,0,4,61,0 : 4,0,0,1,0,True,2015-2016,0,3,0,0-Aug-15,0,Shinji Kagawa,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,MC,win
0,7.36,2,0,4,2,3,0,1,3,79,away,0,77.4,1,2,47,0,2,4,1,2,31,0 : 4,1,0,2,0,False,2015-2016,0,1,0,0-Aug-15,1,Marco Reus,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,FWR,win
0,7.90,2,0,6,2,3,0,1,1,92,away,1,50,3,4,25,0,0,0,0,0,16,0 : 4,1,0,1,0,False,2015-2016,0,0,0,0-Aug-15,0,Pierre-Emerick Aubameyang,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,FW,win
0,7.71,2,3,1,0,3,0,0,3,73,away,1,71.4,0,3,35,0,3,0,1,0,21,0 : 4,4,0,1,0,True,2015-2016,0,0,1,0-Aug-15,0,Henrikh Mkhitaryan,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,FWL,win
0,6.22,0,0,0,0,3,0,0,0,13,away,0,100,0,0,4,0,0,0,1,0,4,0 : 4,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Adrián Ramos,False,0,969579,True,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,Sub,win
0,7.21,2,0,1,1,3,0,0,1,19,away,0,83.3,0,0,9,0,0,0,0,0,6,0 : 4,0,0,0,0,False,2015-2016,0,0,1,0-Aug-15,0,Jonas Hofmann,False,0,969579,True,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,Sub,win
0,6.08,0,0,1,0,3,0,0,0,7,away,0,75,0,0,5,0,0,1,0,1,4,0 : 4,1,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Gonzalo Castro,False,0,969579,True,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 4,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Pascal Stenzel,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 4,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Roman Weidenfeller,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 4,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Sven Bender,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 4,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Kevin Kampl,False,0,969579,False,2015-2016_matchday_0.333333333333_Ingolstadt-Borussia Dortmund,Dortmund,4,Sub,win
0,6.00,0,0,0,0,0,0,0,0,93,home,0,82.4,0,0,51,0,0,12,0,6,34,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Yann Sommer,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,GK,defeat
0,7.14,1,1,0,0,0,0,0,0,93,home,1,84.1,2,1,83,0,5,6,0,4,69,1 : 2,0,0,0,3,True,2015-2016,0,3,0,0-Aug-15,0,Julian Korb,False,1,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,DR,defeat
0,7.49,0,0,1,0,0,0,0,0,93,home,0,93.9,5,0,146,0,4,7,0,5,131,1 : 2,1,0,0,7,False,2015-2016,0,3,0,0-Aug-15,0,Tony Jantschke,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,DC,defeat
0,6.64,0,0,0,0,0,0,0,0,93,home,1,92.6,3,0,113,0,1,7,0,4,108,1 : 2,0,0,0,0,False,2015-2016,0,3,0,0-Aug-15,0,Marvin Schulz,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,DC,defeat
0,6.34,1,1,0,0,0,0,0,3,93,home,0,85,1,2,76,0,1,5,0,2,60,1 : 2,0,0,4,2,True,2015-2016,0,1,0,0-Aug-15,2,Oscar Wendt,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,DL,defeat
0,7.75,1,6,3,2,0,0,0,1,93,home,1,75.6,1,0,64,0,3,0,0,0,41,1 : 2,3,0,1,0,False,2015-2016,0,1,0,0-Aug-15,1,Ibrahima Traoré,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,MR,defeat
0,7.46,2,2,1,0,0,0,0,1,80,home,0,89.2,2,1,84,0,2,3,0,2,74,1 : 2,1,0,0,1,False,2015-2016,0,1,1,0-Aug-15,0,Lars Stindl,False,1,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,MC,defeat
0,7.46,2,1,2,1,0,0,0,0,93,home,2,82.8,3,3,145,0,5,24,0,15,134,1 : 2,2,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Granit Xhaka,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,MC,defeat
0,8.18,3,1,3,2,0,0,1,1,80,home,1,89.7,1,4,41,0,3,0,0,0,29,1 : 2,3,0,0,0,False,2015-2016,0,2,0,0-Aug-15,0,Patrick Herrmann,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,ML,defeat
0,7.05,4,3,3,1,0,0,0,2,87,home,2,85,0,0,59,0,0,4,2,2,40,1 : 2,0,0,3,0,False,2015-2016,0,2,0,0-Aug-15,3,Thorgan Hazard,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,FW,defeat
0,6.61,1,2,2,0,0,0,0,3,93,home,1,90,0,1,65,0,3,3,0,2,50,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Raffael,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,FW,defeat
0,6.20,0,0,0,0,0,0,0,0,13,home,0,100,2,0,7,0,0,0,0,0,7,1 : 2,1,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Branimir Hrgota,False,0,969572,True,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,Sub,defeat
0,6.07,0,0,0,0,0,0,0,0,13,home,0,100,1,0,2,0,0,0,0,0,2,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Josip Drmic,False,0,969572,True,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,Sub,defeat
0,6.18,0,0,0,0,0,0,0,0,6,home,0,85.7,2,0,8,0,0,0,0,0,7,1 : 2,0,0,1,0,False,2015-2016,0,0,0,0-Aug-15,0,Mahmoud Dahoud,False,0,969572,True,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Andreas Christensen,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Tobias Sippel,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Roel Brouwers,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Nico Elvedi,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Gladbach,1,Sub,defeat
0,7.30,0,0,0,0,3,0,0,0,93,away,0,33.3,1,0,56,0,0,28,0,6,33,1 : 2,2,0,0,1,False,2015-2016,0,0,0,0-Aug-15,0,Loris Karius,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,GK,win
0,6.90,0,2,1,0,3,0,0,0,93,away,1,77.8,2,0,46,0,2,7,0,2,36,1 : 2,4,0,0,0,False,2015-2016,0,1,0,0-Aug-15,0,Daniel Brosinski,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,DR,win
0,6.85,0,0,0,0,3,0,0,0,93,away,0,85.7,4,0,49,0,0,5,0,3,42,1 : 2,0,0,0,3,False,2015-2016,0,4,0,0-Aug-15,0,Niko Bungert,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,DC,win
0,7.80,1,0,2,0,3,0,0,1,93,away,0,76.3,5,1,77,0,2,14,0,7,59,1 : 2,0,0,0,4,False,2015-2016,0,7,0,0-Aug-15,0,Stefan Bell,False,1,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,DC,win
0,7.68,0,2,0,0,3,0,0,0,93,away,1,91.9,0,1,57,0,6,4,0,3,37,1 : 2,1,0,2,2,False,2015-2016,0,3,0,0-Aug-15,1,Joo-Ho Park,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,DL,win
0,6.33,2,0,0,0,3,0,0,0,93,away,2,87.1,2,3,37,0,2,1,0,1,31,1 : 2,0,0,0,0,False,2015-2016,0,1,0,0-Aug-15,0,Julian Baumgartlinger,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,DMC,win
0,6.97,0,1,2,0,3,0,0,1,93,away,0,75,1,1,45,0,1,5,0,2,36,1 : 2,0,1,0,0,True,2015-2016,0,4,0,0-Aug-15,0,Fabian Frei,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,DMC,win
0,8.34,3,0,1,1,3,0,1,0,82,away,3,66.7,0,1,34,0,4,3,0,1,15,1 : 2,2,0,3,1,False,2015-2016,0,2,1,0-Aug-15,1,Christian Clemens,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,AMR,win
0,6.44,0,1,2,1,3,0,0,1,63,away,3,83.3,0,1,24,0,0,0,0,0,12,1 : 2,0,1,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Yunus Malli,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,AMC,win
0,7.21,1,2,2,1,3,0,1,1,93,away,5,62.5,3,2,32,0,0,0,0,0,16,1 : 2,0,0,0,0,False,2015-2016,0,1,0,0-Aug-15,0,Jairo Samperio,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,AML,win
0,6.80,0,1,3,1,3,0,0,3,90,away,3,78.6,2,2,30,0,2,2,5,2,14,1 : 2,1,0,1,1,False,2015-2016,0,2,0,0-Aug-15,0,Yoshinori Muto,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,FW,win
0,6.53,1,0,0,0,3,0,0,2,30,away,0,87.5,1,0,13,0,3,1,0,1,8,1 : 2,1,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Danny Latza,False,0,969572,True,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,Sub,win
0,6.15,1,0,0,0,3,0,0,0,11,away,0,85.7,0,0,9,0,0,1,0,0,7,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Leon Balogun,False,0,969572,True,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,Sub,win
0,5.95,0,0,0,0,3,0,0,0,3,away,1,0,0,0,1,0,0,0,0,0,0,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Ja-Cheol Koo,False,0,969572,True,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Florian Niederlechner,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Christoph Moritz,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Pierre Bengtsson,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,1 : 2,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Robin Zentner,False,0,969572,False,2015-2016_matchday_0.333333333333_Borussia M.Gladbach-Mainz,Mainz,2,Sub,win
0,6.97,0,0,0,0,3,0,0,0,94,home,0,76.5,0,0,23,0,0,9,0,6,17,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Roman Bürki,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,GK,win
0,7.45,1,0,1,0,3,0,0,3,94,home,0,80.5,3,2,49,0,2,1,0,0,41,3 : 1,0,0,0,0,False,2015-2016,0,2,1,0-Aug-15,0,Matthias Ginter,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,DR,win
0,8.02,0,0,1,1,3,0,1,1,94,home,1,84.9,5,0,76,0,1,5,0,2,66,3 : 1,0,0,0,4,False,2015-2016,0,1,0,0-Aug-15,0,Mats Hummels,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,DC,win
0,6.83,0,0,0,0,3,0,0,0,94,home,0,88.6,3,0,50,0,5,3,0,1,44,3 : 1,0,0,0,1,False,2015-2016,0,0,0,0-Aug-15,0,Sokratis,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,DC,win
0,7.34,0,2,1,1,3,0,0,0,94,home,0,72.7,5,3,68,0,1,5,0,0,55,3 : 1,3,0,2,3,False,2015-2016,0,2,0,0-Aug-15,0,Marcel Schmelzer,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,DL,win
0,7.89,1,5,1,0,3,0,0,1,78,home,1,92.9,0,2,97,0,2,5,0,2,84,3 : 1,0,0,0,0,False,2015-2016,0,3,0,0-Aug-15,0,Ilkay Gündogan,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,MC,win
0,7.63,1,1,1,0,3,0,0,1,94,home,0,95.7,1,3,108,0,2,3,0,2,94,3 : 1,3,0,0,2,False,2015-2016,0,4,0,0-Aug-15,0,Julian Weigl,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,MC,win
0,7.43,4,0,1,0,3,0,0,1,94,home,0,90.1,0,1,80,0,3,3,0,1,71,3 : 1,1,0,1,1,False,2015-2016,0,0,1,0-Aug-15,0,Shinji Kagawa,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,MC,win
0,6.53,2,0,1,0,3,0,0,1,78,home,1,73.5,1,0,44,0,1,0,1,0,34,3 : 1,1,0,3,0,False,2015-2016,0,1,0,0-Aug-15,0,Marco Reus,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,FWR,win
0,7.20,0,0,2,1,3,0,1,4,70,home,1,57.1,0,1,24,0,1,0,1,0,14,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Pierre-Emerick Aubameyang,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,FW,win
0,8.38,2,5,3,1,3,0,0,2,94,home,2,82.4,3,2,55,0,0,1,0,0,34,3 : 1,1,0,0,0,False,2015-2016,0,3,1,0-Aug-15,0,Henrikh Mkhitaryan,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,FWL,win
0,7.33,0,1,3,2,3,0,1,0,16,home,1,75,1,1,10,0,1,0,2,0,4,3 : 1,1,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Adrián Ramos,False,0,969581,True,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,Sub,win
0,6.50,2,1,0,0,3,0,0,1,24,home,0,37.5,0,1,13,0,1,2,0,0,8,3 : 1,1,0,2,0,False,2015-2016,0,0,0,0-Aug-15,1,Jonas Hofmann,False,0,969581,True,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,Sub,win
0,6.81,1,0,0,0,3,1,0,0,16,home,1,71.4,2,0,12,0,0,1,0,0,7,3 : 1,0,0,0,2,False,2015-2016,1,2,0,0-Aug-15,0,Lukasz Piszczek,False,0,969581,True,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Gonzalo Castro,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Sven Bender,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Roman Weidenfeller,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Neven Subotic,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Dortmund,3,Sub,win
0,5.87,0,0,0,0,0,0,0,0,94,away,0,71.7,0,0,78,0,0,25,0,10,53,3 : 1,0,0,0,1,False,2015-2016,0,0,0,0-Aug-15,0,Thomas Kraft,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,GK,defeat
0,6.14,0,0,0,0,0,0,0,0,94,away,0,65.5,1,1,37,0,1,4,0,1,29,3 : 1,0,0,0,2,False,2015-2016,0,2,0,0-Aug-15,0,Peter Pekarík,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,DR,defeat
0,6.77,0,1,0,0,0,0,0,0,94,away,0,75,1,0,64,0,4,10,0,2,48,3 : 1,1,0,0,6,False,2015-2016,0,2,0,0-Aug-15,0,Sebastian Langkamp,False,2,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,DC,defeat
0,6.30,0,0,1,1,0,0,0,0,94,away,0,90,1,0,48,0,2,6,0,3,40,3 : 1,2,0,0,4,False,2015-2016,0,1,0,0-Aug-15,0,Fabian Lustenberger,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,DC,defeat
0,6.07,0,0,0,0,0,0,0,1,94,away,0,67.5,1,2,48,0,2,10,0,4,40,3 : 1,0,0,0,3,False,2015-2016,0,2,0,0-Aug-15,0,John Brooks,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,DC,defeat
0,6.02,0,0,0,0,0,0,0,0,94,away,1,70.4,1,1,39,0,1,7,0,2,27,3 : 1,3,0,3,3,False,2015-2016,0,1,0,0-Aug-15,0,Marvin Plattenhardt,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,DL,defeat
0,5.78,0,0,0,0,0,0,0,3,45,away,1,28.6,2,4,13,0,1,1,0,0,7,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Valentin Stocker,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,MR,defeat
0,6.66,1,1,2,2,0,0,0,2,94,away,1,60.6,2,2,45,0,1,3,0,1,33,3 : 1,4,0,2,0,False,2015-2016,0,2,0,0-Aug-15,1,Vladimir Darida,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,MC,defeat
0,6.05,0,0,0,0,0,0,0,0,57,away,0,76.9,1,0,15,0,1,0,0,0,13,3 : 1,0,0,0,0,False,2015-2016,0,1,0,0-Aug-15,0,Per Skjelbred,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,MC,defeat
0,5.75,0,0,0,0,0,0,0,2,70,away,2,62.5,0,1,24,0,1,5,0,1,16,3 : 1,1,0,1,1,True,2015-2016,0,0,0,0-Aug-15,1,Johannes van den Bergh,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,ML,defeat
0,6.01,0,1,0,0,0,0,0,2,94,away,2,73.3,1,0,23,0,1,4,1,3,15,3 : 1,1,0,1,0,False,2015-2016,0,0,0,0-Aug-15,0,Genki Haraguchi,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,FW,defeat
0,5.95,0,1,0,0,0,0,0,0,49,away,3,63.6,1,1,17,0,0,0,0,0,11,3 : 1,2,0,0,0,True,2015-2016,0,1,0,0-Aug-15,0,Mitchell Weiser,False,0,969581,True,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,Sub,defeat
0,6.53,1,2,0,0,0,0,0,0,37,away,2,66.7,1,0,19,0,1,1,0,1,12,3 : 1,1,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Alexander Baumjohann,False,0,969581,True,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,Sub,defeat
0,6.79,0,0,1,1,0,0,1,0,24,away,2,57.1,1,0,10,0,0,0,0,0,7,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Salomon Kalou,False,0,969581,True,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Niklas Stark,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Roy Beerens,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Rune Jarstein,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,0-Aug-15,0,Tolga Cigerci,False,0,969581,False,2015-2016_matchday_2.0_Borussia Dortmund-Hertha Berlin,Berlin,1,Sub,defeat
